gene_id	go_id	go_ontology	go_term
HIS92_RS20360	GO:0016818	MF	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
HIS92_RS20370	GO:0016020	CC	membrane
HIS92_RS20370	GO:0005575	CC	cellular_component
HIS92_RS20390	GO:0008152	BP	metabolic process
HIS92_RS20390	GO:0008150	BP	biological_process
HIS92_RS20390	GO:0003824	MF	catalytic activity
HIS92_RS20390	GO:0003674	MF	molecular_function
HIS92_RS20405	GO:0055114	BP	oxidation-reduction process
HIS92_RS20405	GO:0008152	BP	metabolic process
HIS92_RS20405	GO:0008150	BP	biological_process
HIS92_RS20405	GO:0018580	MF	nitronate monooxygenase activity
HIS92_RS20405	GO:0003674	MF	molecular_function
HIS92_RS20405	GO:0003824	MF	catalytic activity
HIS92_RS20405	GO:0004497	MF	monooxygenase activity
HIS92_RS20405	GO:0016491	MF	oxidoreductase activity
HIS92_RS20405	GO:0016701	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen
HIS92_RS20405	GO:0016703	MF	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)
HIS92_RS20425	GO:0008152	BP	metabolic process
HIS92_RS20425	GO:0008150	BP	biological_process
HIS92_RS20425	GO:0003824	MF	catalytic activity
HIS92_RS20425	GO:0003674	MF	molecular_function
HIS92_RS20435	GO:0008152	BP	metabolic process
HIS92_RS20435	GO:0008150	BP	biological_process
HIS92_RS20435	GO:0016787	MF	hydrolase activity
HIS92_RS20435	GO:0003674	MF	molecular_function
HIS92_RS20435	GO:0003824	MF	catalytic activity
HIS92_RS20445	GO:0010181	MF	FMN binding
HIS92_RS20445	GO:0000166	MF	nucleotide binding
HIS92_RS20445	GO:0003674	MF	molecular_function
HIS92_RS20445	GO:0005488	MF	binding
HIS92_RS20445	GO:0032553	MF	ribonucleotide binding
HIS92_RS20445	GO:0036094	MF	small molecule binding
HIS92_RS20445	GO:0043167	MF	ion binding
HIS92_RS20445	GO:0043168	MF	anion binding
HIS92_RS20445	GO:0048037	MF	cofactor binding
HIS92_RS20445	GO:0050662	MF	coenzyme binding
HIS92_RS20445	GO:0097159	MF	organic cyclic compound binding
HIS92_RS20445	GO:0097367	MF	carbohydrate derivative binding
HIS92_RS20445	GO:1901265	MF	nucleoside phosphate binding
HIS92_RS20445	GO:1901363	MF	heterocyclic compound binding
HIS92_RS20480	GO:0006855	BP	drug transmembrane transport
HIS92_RS20480	GO:0055085	BP	transmembrane transport
HIS92_RS20480	GO:0006810	BP	transport
HIS92_RS20480	GO:0008150	BP	biological_process
HIS92_RS20480	GO:0042493	BP	response to drug
HIS92_RS20480	GO:0015893	BP	drug transport
HIS92_RS20480	GO:0042221	BP	response to chemical
HIS92_RS20480	GO:0050896	BP	response to stimulus
HIS92_RS20480	GO:0051179	BP	localization
HIS92_RS20480	GO:0051234	BP	establishment of localization
HIS92_RS20480	GO:0016020	CC	membrane
HIS92_RS20480	GO:0005575	CC	cellular_component
HIS92_RS20480	GO:0015238	MF	drug transmembrane transporter activity
HIS92_RS20480	GO:0015297	MF	antiporter activity
HIS92_RS20480	GO:0003674	MF	molecular_function
HIS92_RS20480	GO:0005215	MF	transporter activity
HIS92_RS20480	GO:0022857	MF	transmembrane transporter activity
HIS92_RS20480	GO:0015291	MF	secondary active transmembrane transporter activity
HIS92_RS20480	GO:0022804	MF	active transmembrane transporter activity
HIS92_RS20485	GO:0016311	BP	dephosphorylation
HIS92_RS20485	GO:0008152	BP	metabolic process
HIS92_RS20485	GO:0006793	BP	phosphorus metabolic process
HIS92_RS20485	GO:0006796	BP	phosphate-containing compound metabolic process
HIS92_RS20485	GO:0008150	BP	biological_process
HIS92_RS20485	GO:0009987	BP	cellular process
HIS92_RS20485	GO:0044237	BP	cellular metabolic process
HIS92_RS20485	GO:0016020	CC	membrane
HIS92_RS20485	GO:0005575	CC	cellular_component
HIS92_RS20485	GO:0050380	MF	undecaprenyl-diphosphatase activity
HIS92_RS20485	GO:0003674	MF	molecular_function
HIS92_RS20485	GO:0003824	MF	catalytic activity
HIS92_RS20485	GO:0016462	MF	pyrophosphatase activity
HIS92_RS20485	GO:0016787	MF	hydrolase activity
HIS92_RS20485	GO:0016817	MF	hydrolase activity, acting on acid anhydrides
HIS92_RS20485	GO:0016818	MF	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
HIS92_RS20500	GO:0006355	BP	regulation of transcription, DNA-templated
HIS92_RS20500	GO:0008152	BP	metabolic process
HIS92_RS20500	GO:0006139	BP	nucleobase-containing compound metabolic process
HIS92_RS20500	GO:0006351	BP	transcription, DNA-templated
HIS92_RS20500	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS20500	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS20500	GO:0008150	BP	biological_process
HIS92_RS20500	GO:0009058	BP	biosynthetic process
HIS92_RS20500	GO:0009059	BP	macromolecule biosynthetic process
HIS92_RS20500	GO:0009889	BP	regulation of biosynthetic process
HIS92_RS20500	GO:0009987	BP	cellular process
HIS92_RS20500	GO:0010467	BP	gene expression
HIS92_RS20500	GO:0010468	BP	regulation of gene expression
HIS92_RS20500	GO:0010556	BP	regulation of macromolecule biosynthetic process
HIS92_RS20500	GO:0016070	BP	RNA metabolic process
HIS92_RS20500	GO:0018130	BP	heterocycle biosynthetic process
HIS92_RS20500	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
HIS92_RS20500	GO:0019222	BP	regulation of metabolic process
HIS92_RS20500	GO:0019438	BP	aromatic compound biosynthetic process
HIS92_RS20500	GO:0031323	BP	regulation of cellular metabolic process
HIS92_RS20500	GO:0031326	BP	regulation of cellular biosynthetic process
HIS92_RS20500	GO:0032774	BP	RNA biosynthetic process
HIS92_RS20500	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS20500	GO:0034645	BP	cellular macromolecule biosynthetic process
HIS92_RS20500	GO:0034654	BP	nucleobase-containing compound biosynthetic process
HIS92_RS20500	GO:0043170	BP	macromolecule metabolic process
HIS92_RS20500	GO:0044237	BP	cellular metabolic process
HIS92_RS20500	GO:0044238	BP	primary metabolic process
HIS92_RS20500	GO:0044249	BP	cellular biosynthetic process
HIS92_RS20500	GO:0044260	BP	cellular macromolecule metabolic process
HIS92_RS20500	GO:0044271	BP	cellular nitrogen compound biosynthetic process
HIS92_RS20500	GO:0046483	BP	heterocycle metabolic process
HIS92_RS20500	GO:0050789	BP	regulation of biological process
HIS92_RS20500	GO:0050794	BP	regulation of cellular process
HIS92_RS20500	GO:0051171	BP	regulation of nitrogen compound metabolic process
HIS92_RS20500	GO:0051252	BP	regulation of RNA metabolic process
HIS92_RS20500	GO:0060255	BP	regulation of macromolecule metabolic process
HIS92_RS20500	GO:0065007	BP	biological regulation
HIS92_RS20500	GO:0071704	BP	organic substance metabolic process
HIS92_RS20500	GO:0080090	BP	regulation of primary metabolic process
HIS92_RS20500	GO:0090304	BP	nucleic acid metabolic process
HIS92_RS20500	GO:0097659	BP	nucleic acid-templated transcription
HIS92_RS20500	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS20500	GO:1901362	BP	organic cyclic compound biosynthetic process
HIS92_RS20500	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS20500	GO:1903506	BP	regulation of nucleic acid-templated transcription
HIS92_RS20500	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
HIS92_RS20500	GO:2001141	BP	regulation of RNA biosynthetic process
HIS92_RS20500	GO:0003700	MF	DNA-binding transcription factor activity
HIS92_RS20500	GO:0140110	MF	transcription regulator activity
HIS92_RS20500	GO:0003674	MF	molecular_function
HIS92_RS20510	GO:0006835	BP	dicarboxylic acid transport
HIS92_RS20510	GO:0006810	BP	transport
HIS92_RS20510	GO:0006811	BP	ion transport
HIS92_RS20510	GO:0006820	BP	anion transport
HIS92_RS20510	GO:0008150	BP	biological_process
HIS92_RS20510	GO:0015711	BP	organic anion transport
HIS92_RS20510	GO:0015849	BP	organic acid transport
HIS92_RS20510	GO:0046942	BP	carboxylic acid transport
HIS92_RS20510	GO:0051179	BP	localization
HIS92_RS20510	GO:0051234	BP	establishment of localization
HIS92_RS20510	GO:0071702	BP	organic substance transport
HIS92_RS20510	GO:0016020	CC	membrane
HIS92_RS20510	GO:0005575	CC	cellular_component
HIS92_RS20510	GO:0017153	MF	sodium:dicarboxylate symporter activity
HIS92_RS20510	GO:0003674	MF	molecular_function
HIS92_RS20510	GO:0046873	MF	metal ion transmembrane transporter activity
HIS92_RS20510	GO:0005215	MF	transporter activity
HIS92_RS20510	GO:0022857	MF	transmembrane transporter activity
HIS92_RS20510	GO:0005310	MF	dicarboxylic acid transmembrane transporter activity
HIS92_RS20510	GO:0005343	MF	organic acid:sodium symporter activity
HIS92_RS20510	GO:0005342	MF	organic acid transmembrane transporter activity
HIS92_RS20510	GO:0015291	MF	secondary active transmembrane transporter activity
HIS92_RS20510	GO:0008324	MF	cation transmembrane transporter activity
HIS92_RS20510	GO:0008509	MF	anion transmembrane transporter activity
HIS92_RS20510	GO:0008514	MF	organic anion transmembrane transporter activity
HIS92_RS20510	GO:0015075	MF	ion transmembrane transporter activity
HIS92_RS20510	GO:0015077	MF	monovalent inorganic cation transmembrane transporter activity
HIS92_RS20510	GO:0015081	MF	sodium ion transmembrane transporter activity
HIS92_RS20510	GO:0015293	MF	symporter activity
HIS92_RS20510	GO:0015294	MF	solute:cation symporter activity
HIS92_RS20510	GO:0015318	MF	inorganic molecular entity transmembrane transporter activity
HIS92_RS20510	GO:0015370	MF	solute:sodium symporter activity
HIS92_RS20510	GO:0022804	MF	active transmembrane transporter activity
HIS92_RS20510	GO:0022890	MF	inorganic cation transmembrane transporter activity
HIS92_RS20510	GO:0046943	MF	carboxylic acid transmembrane transporter activity
HIS92_RS20515	GO:0006812	BP	cation transport
HIS92_RS20515	GO:0055085	BP	transmembrane transport
HIS92_RS20515	GO:0006810	BP	transport
HIS92_RS20515	GO:0006811	BP	ion transport
HIS92_RS20515	GO:0008150	BP	biological_process
HIS92_RS20515	GO:0051179	BP	localization
HIS92_RS20515	GO:0051234	BP	establishment of localization
HIS92_RS20515	GO:0008324	MF	cation transmembrane transporter activity
HIS92_RS20515	GO:0003674	MF	molecular_function
HIS92_RS20515	GO:0005215	MF	transporter activity
HIS92_RS20515	GO:0022857	MF	transmembrane transporter activity
HIS92_RS20515	GO:0015075	MF	ion transmembrane transporter activity
HIS92_RS20545	GO:0008152	BP	metabolic process
HIS92_RS20545	GO:0008150	BP	biological_process
HIS92_RS20545	GO:0003824	MF	catalytic activity
HIS92_RS20545	GO:0003674	MF	molecular_function
HIS92_RS20550	GO:0003824	MF	catalytic activity
HIS92_RS20550	GO:0030976	MF	thiamine pyrophosphate binding
HIS92_RS20550	GO:0000287	MF	magnesium ion binding
HIS92_RS20550	GO:0003674	MF	molecular_function
HIS92_RS20550	GO:0005488	MF	binding
HIS92_RS20550	GO:0019842	MF	vitamin binding
HIS92_RS20550	GO:0036094	MF	small molecule binding
HIS92_RS20550	GO:0043167	MF	ion binding
HIS92_RS20550	GO:0043168	MF	anion binding
HIS92_RS20550	GO:0043169	MF	cation binding
HIS92_RS20550	GO:0048037	MF	cofactor binding
HIS92_RS20550	GO:0050662	MF	coenzyme binding
HIS92_RS20550	GO:0097159	MF	organic cyclic compound binding
HIS92_RS20550	GO:1901363	MF	heterocyclic compound binding
HIS92_RS20550	GO:1901681	MF	sulfur compound binding
HIS92_RS20550	GO:0046872	MF	metal ion binding
HIS92_RS20560	GO:0055114	BP	oxidation-reduction process
HIS92_RS20560	GO:0009082	BP	branched-chain amino acid biosynthetic process
HIS92_RS20560	GO:0008152	BP	metabolic process
HIS92_RS20560	GO:0008150	BP	biological_process
HIS92_RS20560	GO:0006082	BP	organic acid metabolic process
HIS92_RS20560	GO:0006520	BP	cellular amino acid metabolic process
HIS92_RS20560	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS20560	GO:0008652	BP	cellular amino acid biosynthetic process
HIS92_RS20560	GO:0009058	BP	biosynthetic process
HIS92_RS20560	GO:0009081	BP	branched-chain amino acid metabolic process
HIS92_RS20560	GO:0009987	BP	cellular process
HIS92_RS20560	GO:0016053	BP	organic acid biosynthetic process
HIS92_RS20560	GO:0019752	BP	carboxylic acid metabolic process
HIS92_RS20560	GO:0043436	BP	oxoacid metabolic process
HIS92_RS20560	GO:0044237	BP	cellular metabolic process
HIS92_RS20560	GO:0044238	BP	primary metabolic process
HIS92_RS20560	GO:0044249	BP	cellular biosynthetic process
HIS92_RS20560	GO:0044281	BP	small molecule metabolic process
HIS92_RS20560	GO:0044283	BP	small molecule biosynthetic process
HIS92_RS20560	GO:0046394	BP	carboxylic acid biosynthetic process
HIS92_RS20560	GO:0071704	BP	organic substance metabolic process
HIS92_RS20560	GO:1901564	BP	organonitrogen compound metabolic process
HIS92_RS20560	GO:1901566	BP	organonitrogen compound biosynthetic process
HIS92_RS20560	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS20560	GO:0004455	MF	ketol-acid reductoisomerase activity
HIS92_RS20560	GO:0003674	MF	molecular_function
HIS92_RS20560	GO:0003824	MF	catalytic activity
HIS92_RS20560	GO:0016491	MF	oxidoreductase activity
HIS92_RS20560	GO:0016614	MF	oxidoreductase activity, acting on CH-OH group of donors
HIS92_RS20560	GO:0016616	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
HIS92_RS20565	GO:0009098	BP	leucine biosynthetic process
HIS92_RS20565	GO:0008152	BP	metabolic process
HIS92_RS20565	GO:0006082	BP	organic acid metabolic process
HIS92_RS20565	GO:0006520	BP	cellular amino acid metabolic process
HIS92_RS20565	GO:0006551	BP	leucine metabolic process
HIS92_RS20565	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS20565	GO:0008150	BP	biological_process
HIS92_RS20565	GO:0008652	BP	cellular amino acid biosynthetic process
HIS92_RS20565	GO:0009058	BP	biosynthetic process
HIS92_RS20565	GO:0009081	BP	branched-chain amino acid metabolic process
HIS92_RS20565	GO:0009082	BP	branched-chain amino acid biosynthetic process
HIS92_RS20565	GO:0009987	BP	cellular process
HIS92_RS20565	GO:0016053	BP	organic acid biosynthetic process
HIS92_RS20565	GO:0019752	BP	carboxylic acid metabolic process
HIS92_RS20565	GO:0043436	BP	oxoacid metabolic process
HIS92_RS20565	GO:0044237	BP	cellular metabolic process
HIS92_RS20565	GO:0044238	BP	primary metabolic process
HIS92_RS20565	GO:0044249	BP	cellular biosynthetic process
HIS92_RS20565	GO:0044281	BP	small molecule metabolic process
HIS92_RS20565	GO:0044283	BP	small molecule biosynthetic process
HIS92_RS20565	GO:0046394	BP	carboxylic acid biosynthetic process
HIS92_RS20565	GO:0071704	BP	organic substance metabolic process
HIS92_RS20565	GO:1901564	BP	organonitrogen compound metabolic process
HIS92_RS20565	GO:1901566	BP	organonitrogen compound biosynthetic process
HIS92_RS20565	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS20565	GO:1901605	BP	alpha-amino acid metabolic process
HIS92_RS20565	GO:1901607	BP	alpha-amino acid biosynthetic process
HIS92_RS20565	GO:0003824	MF	catalytic activity
HIS92_RS20565	GO:0003852	MF	2-isopropylmalate synthase activity
HIS92_RS20565	GO:0003674	MF	molecular_function
HIS92_RS20565	GO:0016740	MF	transferase activity
HIS92_RS20565	GO:0016746	MF	transferase activity, transferring acyl groups
HIS92_RS20565	GO:0046912	MF	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer
HIS92_RS20570	GO:0055114	BP	oxidation-reduction process
HIS92_RS20570	GO:0008152	BP	metabolic process
HIS92_RS20570	GO:0008150	BP	biological_process
HIS92_RS20570	GO:0016616	MF	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
HIS92_RS20570	GO:0003674	MF	molecular_function
HIS92_RS20570	GO:0003824	MF	catalytic activity
HIS92_RS20570	GO:0016491	MF	oxidoreductase activity
HIS92_RS20570	GO:0016614	MF	oxidoreductase activity, acting on CH-OH group of donors
HIS92_RS20575	GO:0008152	BP	metabolic process
HIS92_RS20575	GO:0008150	BP	biological_process
HIS92_RS20580	GO:0008152	BP	metabolic process
HIS92_RS20580	GO:0008150	BP	biological_process
HIS92_RS20590	GO:0000105	BP	histidine biosynthetic process
HIS92_RS20590	GO:0008152	BP	metabolic process
HIS92_RS20590	GO:0006082	BP	organic acid metabolic process
HIS92_RS20590	GO:0006520	BP	cellular amino acid metabolic process
HIS92_RS20590	GO:0006547	BP	histidine metabolic process
HIS92_RS20590	GO:0006725	BP	cellular aromatic compound metabolic process
HIS92_RS20590	GO:0006807	BP	nitrogen compound metabolic process
HIS92_RS20590	GO:0008150	BP	biological_process
HIS92_RS20590	GO:0008652	BP	cellular amino acid biosynthetic process
HIS92_RS20590	GO:0009058	BP	biosynthetic process
HIS92_RS20590	GO:0009072	BP	aromatic amino acid family metabolic process
HIS92_RS20590	GO:0009073	BP	aromatic amino acid family biosynthetic process
HIS92_RS20590	GO:0009987	BP	cellular process
HIS92_RS20590	GO:0016053	BP	organic acid biosynthetic process
HIS92_RS20590	GO:0018130	BP	heterocycle biosynthetic process
HIS92_RS20590	GO:0019438	BP	aromatic compound biosynthetic process
HIS92_RS20590	GO:0019752	BP	carboxylic acid metabolic process
HIS92_RS20590	GO:0034641	BP	cellular nitrogen compound metabolic process
HIS92_RS20590	GO:0043436	BP	oxoacid metabolic process
HIS92_RS20590	GO:0044237	BP	cellular metabolic process
HIS92_RS20590	GO:0044238	BP	primary metabolic process
HIS92_RS20590	GO:0044249	BP	cellular biosynthetic process
HIS92_RS20590	GO:0044281	BP	small molecule metabolic process
HIS92_RS20590	GO:0044283	BP	small molecule biosynthetic process
HIS92_RS20590	GO:0046394	BP	carboxylic acid biosynthetic process
HIS92_RS20590	GO:0046483	BP	heterocycle metabolic process
HIS92_RS20590	GO:0052803	BP	imidazole-containing compound metabolic process
HIS92_RS20590	GO:0071704	BP	organic substance metabolic process
HIS92_RS20590	GO:1901360	BP	organic cyclic compound metabolic process
HIS92_RS20590	GO:1901362	BP	organic cyclic compound biosynthetic process
HIS92_RS20590	GO:1901564	BP	organonitrogen compound metabolic process
HIS92_RS20590	GO:1901566	BP	organonitrogen compound biosynthetic process
HIS92_RS20590	GO:1901576	BP	organic substance biosynthetic process
HIS92_RS20590	GO:1901605	BP	alpha-amino acid metabolic process
HIS92_RS20590	GO:1901607	BP	alpha-amino acid biosynthetic process
HIS92_RS20590	GO:0005737	CC	cytoplasm
HIS92_RS20590	GO:0005622	CC	intracellular
HIS92_RS20590	GO:0005575	CC	cellular_component
HIS92_RS20590	GO:0005623	CC	cell
HIS92_RS20590	GO:0044424	CC	intracellular part
HIS92_RS20590	GO:0044464	CC	cell part
HIS92_RS20590	GO:0003879	MF	ATP phosphoribosyltransferase activity
HIS92_RS20590	GO:0003674	MF	molecular_function
HIS92_RS20590	GO:0003824	MF	catalytic activity
