Geneid	Chr	Start	End	Strand	Length	pDG7_M-t0-3	pDG7-t0-3	pDG_M-t0-3	pDG-t0-3
HIS92_RS23140	NZ_CP051858.1	4517041	4518270	+	1230	4	5	3	8
HIS92_RS23145	NZ_CP051858.1	4518324	4518938	-	615	16	21	8	22
HIS92_RS23150	NZ_CP051858.1	4519057	4520499	+	1443	185	282	117	265
HIS92_RS23155	NZ_CP051858.1	4520512	4520679	+	168	43	27	4	19
HIS92_RS23160	NZ_CP051858.1	4520793	4521758	-	966	3	1	2	2
HIS92_RS23165	NZ_CP051858.1	4521846	4521989	-	144	0	0	0	0
HIS92_RS23170	NZ_CP051858.1	4522208	4522960	+	753	525	576	137	564
HIS92_RS23175	NZ_CP051858.1	4523111	4524271	+	1161	19615	17633	611	12704
HIS92_RS23180	NZ_CP051858.1	4524379	4524576	+	198	2	21	2	4
HIS92_RS23185	NZ_CP051858.1	4524605	4525066	+	462	61	62	11	47
HIS92_RS23190	NZ_CP051858.1	4525108	4525926	-	819	1392	1519	707	1487
HIS92_RS23195	NZ_CP051858.1	4526202	4528083	+	1882	48	65	31	48
HIS92_RS23200	NZ_CP051858.1	4528199	4528486	+	288	14	44	13	24
HIS92_RS23205	NZ_CP051858.1	4528762	4529709	+	948	4	13	6	18
HIS92_RS23210	NZ_CP051858.1	4529749	4530057	-	309	139	139	87	147
HIS92_RS23215	NZ_CP051858.1	4530164	4531099	+	936	0	0	3	0
HIS92_RS23220	NZ_CP051858.1	4531124	4531753	+	630	0	8	1	2
HIS92_RS23225	NZ_CP051858.1	4532073	4532297	-	225	23	25	7	35
HIS92_RS23230	NZ_CP051858.1	4532382	4532729	-	348	24	56	18	42
HIS92_RS23235	NZ_CP051858.1	4532926	4533402	+	477	0	0	1	1
HIS92_RS23240	NZ_CP051858.1	4533636	4534685	+	1050	44	42	30	41
HIS92_RS23245	NZ_CP051858.1	4534886	4536868	+	1983	1348	2113	740	1775
HIS92_RS23250	NZ_CP051858.1	4537065	4537370	+	306	180	133	39	124
HIS92_RS23255	NZ_CP051858.1	4537692	4538057	+	366	412	414	179	370
HIS92_RS23260	NZ_CP051858.1	4538092	4539132	-	1041	5	8	6	5
HIS92_RS23265	NZ_CP051858.1	4539374	4539817	+	444	1401	1923	684	2232
HIS92_RS23270	NZ_CP051858.1	4539920	4540375	+	456	185	315	81	321
HIS92_RS23275	NZ_CP051858.1	4540590	4541534	+	945	31	53	26	54
HIS92_RS23280	NZ_CP051858.1	4541579	4542580	-	1002	272	246	174	270
HIS92_RS23285	NZ_CP051858.1	4542685	4542876	-	192	0	0	2	0
HIS92_RS23290	NZ_CP051858.1	4543054	4544517	+	1464	2	5	1	3
HIS92_RS23295	NZ_CP051858.1	4544602	4545186	+	585	9	17	24	21
HIS92_RS23300	NZ_CP051858.1	4545211	4546113	-	903	3360	3767	1612	3516
HIS92_RS23305	NZ_CP051858.1	4546279	4547229	+	951	521	648	115	633
HIS92_RS23310	NZ_CP051858.1	4547342	4547812	-	471	95	169	31	153
HIS92_RS23315	NZ_CP051858.1	4547951	4548901	-	951	331	402	79	352
HIS92_RS23320	NZ_CP051858.1	4549168	4549317	+	150	0	1	1	0
HIS92_RS23325	NZ_CP051858.1	4549433	4550092	+	660	351	432	110	393
HIS92_RS23330	NZ_CP051858.1	4550122	4551159	-	1038	129	147	188	151
HIS92_RS23335	NZ_CP051858.1	4551293	4551745	+	453	34	53	24	46
HIS92_RS23340	NZ_CP051858.1	4551771	4552757	+	987	92	94	33	89
HIS92_RS23345	NZ_CP051858.1	4552842	4554503	+	1662	10	9	6	4
HIS92_RS23350	NZ_CP051858.1	4554563	4554979	+	417	2	10	2	9
HIS92_RS23355	NZ_CP051858.1	4554993	4555538	+	546	1	5	0	3
HIS92_RS23360	NZ_CP051858.1	4555552	4556163	+	612	8	12	1	6
HIS92_RS23365	NZ_CP051858.1	4556209	4556769	-	561	5	7	8	7
HIS92_RS23370	NZ_CP051858.1	4556951	4558027	+	1077	7	5	0	5
HIS92_RS23375	NZ_CP051858.1	4558132	4558749	+	618	37	73	7	95
HIS92_RS23380	NZ_CP051858.1	4558854	4559456	+	603	431	632	103	671
HIS92_RS23385	NZ_CP051858.1	4559559	4560938	+	1380	167	190	87	184
HIS92_RS23390	NZ_CP051858.1	4561122	4562063	+	942	579	789	172	854
HIS92_RS23395	NZ_CP051858.1	4562262	4563158	+	897	252	372	128	344
HIS92_RS23400	NZ_CP051858.1	4563162	4564031	+	870	680	848	250	647
HIS92_RS23405	NZ_CP051858.1	4564151	4564657	+	507	20	56	50	45
HIS92_RS23410	NZ_CP051858.1	4564784	4564870	-	87	0	0	0	2
HIS92_RS23415	NZ_CP051858.1	4565031	4566215	+	1185	1	2	0	0
HIS92_RS23420	NZ_CP051858.1	4566247	4566705	+	459	4	6	2	3
HIS92_RS23425	NZ_CP051858.1	4566932	4567111	+	180	0	0	0	0
HIS92_RS23430	NZ_CP051858.1	4567213	4567836	+	624	14	35	5	25
HIS92_RS23435	NZ_CP051858.1	4567861	4568343	-	483	179	254	178	214
HIS92_RS23440	NZ_CP051858.1	4568345	4569652	-	1308	449	836	493	783
HIS92_RS23445	NZ_CP051858.1	4569861	4570730	-	870	0	0	2	1
HIS92_RS23450	NZ_CP051858.1	4571065	4571652	+	588	1	1	1	1
HIS92_RS23455	NZ_CP051858.1	4571670	4572293	+	624	2	0	1	1
HIS92_RS23460	NZ_CP051858.1	4572483	4573130	+	648	10	21	12	28
HIS92_RS23465	NZ_CP051858.1	4573571	4574923	+	1353	651	756	341	651
HIS92_RS23470	NZ_CP051858.1	4574990	4575319	+	330	1	5	0	10
HIS92_RS23475	NZ_CP051858.1	4575300	4575866	+	567	1	8	5	11
HIS92_RS23480	NZ_CP051858.1	4575839	4576144	-	306	2	1	2	1
HIS92_RS23485	NZ_CP051858.1	4576149	4576445	-	297	0	0	3	0
HIS92_RS23490	NZ_CP051858.1	4576534	4577688	+	1155	14	26	8	36
HIS92_RS23495	NZ_CP051858.1	4577945	4578442	+	498	0	2	0	1
HIS92_RS23500	NZ_CP051858.1	4578454	4579194	+	741	0	3	0	0
HIS92_RS23505	NZ_CP051858.1	4579218	4579664	+	447	1	1	0	0
HIS92_RS23510	NZ_CP051858.1	4579846	4581321	+	1476	5	2	3	7
HIS92_RS23515	NZ_CP051858.1	4581390	4582589	-	1200	21	18	14	17
HIS92_RS23520	NZ_CP051858.1	4582862	4583290	+	429	139	482	70	411
HIS92_RS23525	NZ_CP051858.1	4583293	4584261	+	969	443	939	257	965
HIS92_RS23530	NZ_CP051858.1	4584333	4585487	+	1155	1	1	2	1
HIS92_RS23535	NZ_CP051858.1	4585577	4586167	+	591	7	19	1	9
HIS92_RS23540	NZ_CP051858.1	4586174	4586950	+	777	10	15	3	8
HIS92_RS23545	NZ_CP051858.1	4587099	4587644	+	546	92	189	51	157
HIS92_RS23550	NZ_CP051858.1	4587841	4589022	+	1182	5	11	8	8
HIS92_RS23555	NZ_CP051858.1	4589031	4589492	-	462	6	13	4	14
HIS92_RS23560	NZ_CP051858.1	4589664	4590839	+	1176	407	404	217	396
HIS92_RS23565	NZ_CP051858.1	4590860	4591573	-	714	5	4	5	7
HIS92_RS23570	NZ_CP051858.1	4591566	4592453	-	888	0	2	6	13
HIS92_RS23575	NZ_CP051858.1	4592477	4593355	-	879	4	20	9	15
HIS92_RS23580	NZ_CP051858.1	4593755	4594963	+	1209	50	78	21	60
HIS92_RS23585	NZ_CP051858.1	4595144	4595989	+	846	36	49	13	35
HIS92_RS23590	NZ_CP051858.1	4596079	4597494	-	1416	27	46	49	53
HIS92_RS23595	NZ_CP051858.1	4597624	4598046	+	423	20	18	8	11
HIS92_RS23600	NZ_CP051858.1	4598228	4599355	+	1128	27	34	18	43
HIS92_RS23605	NZ_CP051858.1	4599413	4600039	-	627	1	6	2	3
HIS92_RS23610	NZ_CP051858.1	4600176	4600742	+	567	5	9	8	7
HIS92_RS23615	NZ_CP051858.1	4600749	4601309	+	561	3	10	7	6
HIS92_RS23620	NZ_CP051858.1	4601306	4601791	+	486	7	17	6	30
HIS92_RS23625	NZ_CP051858.1	4601804	4601944	+	141	0	0	0	0
HIS92_RS23630	NZ_CP051858.1	4601981	4602169	+	189	0	0	0	0
HIS92_RS23635	NZ_CP051858.1	4602173	4602601	+	429	0	0	1	0
HIS92_RS23640	NZ_CP051858.1	4602911	4603207	+	297	89	170	57	216
HIS92_RS23645	NZ_CP051858.1	4603361	4607125	+	3765	62	111	59	117
HIS92_RS23650	NZ_CP051858.1	4607097	4607600	+	504	7	15	3	13
HIS92_RS23655	NZ_CP051858.1	4607605	4607856	+	252	1	0	0	2
HIS92_RS23660	NZ_CP051858.1	4607930	4609129	+	1200	21	39	47	47
HIS92_RS23665	NZ_CP051858.1	4609169	4613674	+	4506	77	172	135	168
HIS92_RS23670	NZ_CP051858.1	4613671	4614501	+	831	9	8	4	7
HIS92_RS23675	NZ_CP051858.1	4614524	4616107	+	1584	16	30	11	14
HIS92_RS23680	NZ_CP051858.1	4616147	4616407	+	261	2	5	3	3
HIS92_RS23685	NZ_CP051858.1	4616409	4616759	+	351	1	6	0	6
HIS92_RS23690	NZ_CP051858.1	4616835	4617647	+	813	1	1	0	0
HIS92_RS23695	NZ_CP051858.1	4617682	4618457	+	776	0	4	3	7
HIS92_RS23700	NZ_CP051858.1	4618967	4619188	-	222	362	527	261	689
HIS92_RS23705	NZ_CP051858.1	4619427	4619693	+	267	3	4	2	2
HIS92_RS23710	NZ_CP051858.1	4621505	4621714	+	210	1	10	5	4
HIS92_RS23715	NZ_CP051858.1	4621810	4622658	+	849	18	27	9	29
HIS92_RS23720	NZ_CP051858.1	4622929	4623417	+	489	6	13	4	8
HIS92_RS23725	NZ_CP051858.1	4624057	4624251	+	195	0	0	0	0
HIS92_RS23730	NZ_CP051858.1	4624365	4624655	+	291	0	0	0	0
HIS92_RS23735	NZ_CP051858.1	4624801	4625679	+	879	0	4	0	3
HIS92_RS23740	NZ_CP051858.1	4625747	4626226	+	480	0	2	0	8
HIS92_RS23745	NZ_CP051858.1	4626226	4626663	+	438	3	4	1	3
HIS92_RS23750	NZ_CP051858.1	4626677	4626922	+	246	5	1	5	2
HIS92_RS23755	NZ_CP051858.1	4627242	4627577	+	336	222	456	123	389
HIS92_RS23760	NZ_CP051858.1	4627664	4627885	-	222	12	15	4	7
HIS92_RS23765	NZ_CP051858.1	4628189	4628377	-	189	68	74	34	110
HIS92_RS23770	NZ_CP051858.1	4628777	4629532	-	756	0	0	1	3
HIS92_RS23775	NZ_CP051858.1	4629670	4630587	-	918	1	0	1	0
HIS92_RS23780	NZ_CP051858.1	4630735	4631349	-	615	19	38	21	28
HIS92_RS23785	NZ_CP051858.1	4631481	4631906	+	426	6	9	8	6
HIS92_RS23790	NZ_CP051858.1	4632067	4632843	+	777	1286	1963	615	2050
HIS92_RS23795	NZ_CP051858.1	4632895	4633215	+	321	169	150	49	122
HIS92_RS23800	NZ_CP051858.1	4633285	4633497	+	213	1	0	0	2
HIS92_RS23805	NZ_CP051858.1	4633527	4633865	-	339	0	2	1	0
HIS92_RS23810	NZ_CP051858.1	4634166	4634846	+	681	4	9	3	21
HIS92_RS23815	NZ_CP051858.1	4634878	4636629	+	1752	2931	3441	1529	3382
HIS92_RS23820	NZ_CP051858.1	4636720	4637247	+	528	431	529	156	466
HIS92_RS23825	NZ_CP051858.1	4637267	4638436	+	1170	1413	1186	426	1100
HIS92_RS23830	NZ_CP051858.1	4638626	4639435	+	810	15	17	2	19
HIS92_RS23835	NZ_CP051858.1	4639492	4639875	+	384	13	17	2	9
HIS92_RS23840	NZ_CP051858.1	4639920	4640558	-	639	46	44	44	72
HIS92_RS23845	NZ_CP051858.1	4640588	4641574	-	987	19	45	47	60
HIS92_RS23850	NZ_CP051858.1	4641779	4642357	+	579	11	11	34	17
HIS92_RS23855	NZ_CP051858.1	4642354	4643034	+	681	13	16	26	8
HIS92_RS23860	NZ_CP051858.1	4643138	4645084	-	1947	148	360	67	269
HIS92_RS23865	NZ_CP051858.1	4645195	4645629	-	435	0	1	1	0
HIS92_RS23870	NZ_CP051858.1	4645715	4646686	-	972	347	306	123	373
HIS92_RS23875	NZ_CP051858.1	4646782	4646991	-	210	41	31	16	23
HIS92_RS23880	NZ_CP051858.1	4647216	4647698	+	483	105	169	64	152
HIS92_RS23885	NZ_CP051858.1	4647782	4650010	-	2229	7	6	13	13
HIS92_RS23890	NZ_CP051858.1	4650007	4651221	-	1215	5	8	4	3
HIS92_RS23895	NZ_CP051858.1	4651221	4652183	-	963	0	1	4	7
HIS92_RS23900	NZ_CP051858.1	4652735	4656418	+	3684	3	37	3	17
HIS92_RS23905	NZ_CP051858.1	4656408	4657883	+	1476	4	3	6	1
HIS92_RS23910	NZ_CP051858.1	4657903	4658433	+	531	0	1	0	3
HIS92_RS23915	NZ_CP051858.1	4658451	4659140	+	690	3	6	4	4
HIS92_RS23920	NZ_CP051858.1	4659277	4659969	-	693	135	240	30	223
HIS92_RS23925	NZ_CP051858.1	4660295	4661308	+	1014	4	27	1	17
HIS92_RS23930	NZ_CP051858.1	4661326	4662339	+	1014	2	1	0	4
HIS92_RS23935	NZ_CP051858.1	4662382	4663671	+	1290	2	1	8	1
HIS92_RS23940	NZ_CP051858.1	4663716	4664186	+	471	4	1	0	3
HIS92_RS23945	NZ_CP051858.1	4664183	4664416	+	234	0	1	0	0
HIS92_RS23950	NZ_CP051858.1	4664497	4665666	+	1170	20	20	20	19
HIS92_RS23955	NZ_CP051858.1	4666254	4667171	+	918	12	22	26	26
HIS92_RS23960	NZ_CP051858.1	4667519	4667896	+	378	47	48	46	67
HIS92_RS23965	NZ_CP051858.1	4668084	4668557	-	474	2	3	4	0
HIS92_RS23970	NZ_CP051858.1	4668550	4669260	-	711	3	3	3	4
HIS92_RS23975	NZ_CP051858.1	4669257	4670681	-	1425	1	10	3	6
HIS92_RS23980	NZ_CP051858.1	4670740	4671057	-	318	4	3	4	0
HIS92_RS23985	NZ_CP051858.1	4671073	4673478	-	2406	18	132	7	66
HIS92_RS23990	NZ_CP051858.1	4673687	4674394	-	708	11	19	7	16
HIS92_RS23995	NZ_CP051858.1	4674610	4675593	-	984	51	89	20	77
HIS92_RS24000	NZ_CP051858.1	4675801	4675953	+	153	0	1	0	0
HIS92_RS24005	NZ_CP051858.1	4676172	4676381	+	210	1	8	1	1
HIS92_RS24010	NZ_CP051858.1	4676478	4677317	-	840	6	7	37	4
HIS92_RS24015	NZ_CP051858.1	4677871	4679472	+	1602	9	16	2	19
HIS92_RS24020	NZ_CP051858.1	4679628	4680176	-	549	4	0	4	3
HIS92_RS24025	NZ_CP051858.1	4680789	4681064	+	276	10	27	2	19
HIS92_RS24030	NZ_CP051858.1	4681263	4681526	+	264	0	0	0	0
HIS92_RS24035	NZ_CP051858.1	4681558	4681731	+	174	2	2	2	0
HIS92_RS24040	NZ_CP051858.1	4682173	4682520	-	348	0	3	1	0
HIS92_RS24045	NZ_CP051858.1	4682707	4683780	+	1074	9	19	5	17
HIS92_RS24050	NZ_CP051858.1	4683777	4683902	+	126	0	0	1	0
HIS92_RS24055	NZ_CP051858.1	4684222	4685049	-	828	0	0	0	0
HIS92_RS24060	NZ_CP051858.1	4685159	4685806	+	648	155	259	60	171
HIS92_RS24065	NZ_CP051858.1	4685803	4687698	+	1896	790	1012	321	935
HIS92_RS24070	NZ_CP051858.1	4687774	4688505	+	732	1433	2037	799	1858
HIS92_RS24075	NZ_CP051858.1	4688616	4688870	+	255	146	203	64	180
HIS92_RS24080	NZ_CP051858.1	4689032	4689367	+	336	1	0	0	0
HIS92_RS24085	NZ_CP051858.1	4689700	4690173	+	474	45	50	15	61
HIS92_RS24090	NZ_CP051858.1	4690468	4691595	+	1128	838	1043	441	1022
HIS92_RS24095	NZ_CP051858.1	4691599	4691982	+	384	307	451	228	395
HIS92_RS24100	NZ_CP051858.1	4692066	4692500	+	435	2062	2240	703	2224
HIS92_RS24105	NZ_CP051858.1	4692550	4693326	+	777	157	188	59	148
HIS92_RS24110	NZ_CP051858.1	4693627	4695315	+	1689	58	93	33	106
HIS92_RS24115	NZ_CP051858.1	4695428	4695757	+	330	2	20	7	45
HIS92_RS24120	NZ_CP051858.1	4695787	4696005	+	219	16	5	0	5
HIS92_RS24125	NZ_CP051858.1	4696117	4696608	+	492	4	8	2	11
HIS92_RS24130	NZ_CP051858.1	4697189	4701391	+	4203	450	672	223	768
HIS92_RS24135	NZ_CP051858.1	4701778	4704879	+	3102	261	539	232	531
HIS92_RS24140	NZ_CP051858.1	4705201	4706712	+	1512	3	8	37	6
HIS92_RS24145	NZ_CP051858.1	4706819	4707298	-	480	0	0	1	0
HIS92_RS24150	NZ_CP051858.1	4707843	4709141	+	1299	69	107	149	118
HIS92_RS24155	NZ_CP051858.1	4709665	4711005	+	1341	15	89	17	47
HIS92_RS24160	NZ_CP051858.1	4711052	4711957	+	906	31	57	35	67
HIS92_RS24165	NZ_CP051858.1	4711994	4712569	-	576	39	72	8	75
HIS92_RS24170	NZ_CP051858.1	4712594	4713391	-	798	62	106	28	63
HIS92_RS24175	NZ_CP051858.1	4713582	4714247	+	666	28	43	17	58
HIS92_RS24180	NZ_CP051858.1	4714453	4715892	+	1440	2	6	0	3
HIS92_RS24185	NZ_CP051858.1	4715971	4717173	+	1203	5	5	2	3
HIS92_RS24190	NZ_CP051858.1	4717360	4718055	+	696	4	7	0	5
HIS92_RS24195	NZ_CP051858.1	4718144	4718617	+	474	131	333	117	359
HIS92_RS24200	NZ_CP051858.1	4718614	4719054	+	441	173	353	118	245
HIS92_RS24205	NZ_CP051858.1	4719296	4719718	+	423	28	47	32	44
HIS92_RS24210	NZ_CP051858.1	4719729	4719947	+	219	54	52	18	44
HIS92_RS24215	NZ_CP051858.1	4720096	4720623	-	528	21	29	10	11
HIS92_RS24220	NZ_CP051858.1	4720653	4721084	-	432	6	15	7	27
HIS92_RS24225	NZ_CP051858.1	4721238	4721948	+	711	11	48	11	49
HIS92_RS24230	NZ_CP051858.1	4721941	4723140	+	1200	64	134	29	119
HIS92_RS24235	NZ_CP051858.1	4723423	4724010	+	588	406	637	213	722
HIS92_RS24240	NZ_CP051858.1	4724117	4724752	+	636	7	10	3	15
HIS92_RS24245	NZ_CP051858.1	4724754	4725140	+	387	5	5	0	13
HIS92_RS24250	NZ_CP051858.1	4725152	4726084	+	933	53	57	12	45
HIS92_RS24255	NZ_CP051858.1	4726135	4727592	-	1458	248	204	180	241
HIS92_RS24260	NZ_CP051858.1	4727791	4728747	+	957	839	957	214	1010
HIS92_RS24265	NZ_CP051858.1	4728767	4729255	+	489	524	465	101	419
HIS92_RS24270	NZ_CP051858.1	4729412	4731397	+	1986	2455	3511	999	3209
HIS92_RS24275	NZ_CP051858.1	4731637	4732272	+	636	113	280	52	284
HIS92_RS24280	NZ_CP051858.1	4732384	4733103	+	720	623	688	231	636
HIS92_RS24285	NZ_CP051858.1	4733145	4733801	-	657	111	222	52	201
HIS92_RS24290	NZ_CP051858.1	4734015	4734200	+	186	0	15	4	8
HIS92_RS24295	NZ_CP051858.1	4734258	4734983	+	726	8	6	5	11
HIS92_RS24300	NZ_CP051858.1	4735313	4735564	+	252	16	14	7	15
HIS92_RS24305	NZ_CP051858.1	4735717	4736559	+	843	2185	2774	776	2614
HIS92_RS24310	NZ_CP051858.1	4736835	4737809	-	975	122	129	56	147
HIS92_RS24315	NZ_CP051858.1	4738145	4738732	+	588	1053	1569	858	2952
HIS92_RS24320	NZ_CP051858.1	4738768	4739229	-	462	5	3	1	0
HIS92_RS24325	NZ_CP051858.1	4739447	4741348	+	1902	11795	14556	3512	14193
HIS92_RS24330	NZ_CP051858.1	4741442	4741801	+	360	73	173	44	167
HIS92_RS24335	NZ_CP051858.1	4741853	4742182	+	330	68	64	12	43
HIS92_RS24340	NZ_CP051858.1	4742285	4743271	+	987	10	7	2	3
HIS92_RS24345	NZ_CP051858.1	4743511	4744476	+	966	329	470	899	420
HIS92_RS24350	NZ_CP051858.1	4744603	4745478	+	876	83	127	163	121
HIS92_RS24355	NZ_CP051858.1	4745577	4746224	+	648	362	498	114	481
HIS92_RS24360	NZ_CP051858.1	4746467	4746955	+	489	318	433	82	443
HIS92_RS24365	NZ_CP051858.1	4747391	4747939	+	549	143	205	45	213
HIS92_RS24370	NZ_CP051858.1	4747974	4748423	-	450	3	1	2	0
HIS92_RS24375	NZ_CP051858.1	4748655	4749548	+	894	77	108	22	143
HIS92_RS24380	NZ_CP051858.1	4749728	4750825	+	1098	2	10	3	2
HIS92_RS24385	NZ_CP051858.1	4750840	4751481	+	642	5	5	3	8
HIS92_RS24390	NZ_CP051858.1	4751685	4752539	+	855	140	165	49	134
HIS92_RS24395	NZ_CP051858.1	4752702	4753565	+	864	117	128	43	117
HIS92_RS24400	NZ_CP051858.1	4753861	4754898	+	1038	511	1341	111	1327
HIS92_RS24405	NZ_CP051858.1	4755050	4756069	-	1020	21	35	17	21
HIS92_RS24410	NZ_CP051858.1	4756066	4756968	-	903	0	4	1	5
HIS92_RS24415	NZ_CP051858.1	4757529	4759064	+	1536	107	195	56	166
HIS92_RS24420	NZ_CP051858.1	4759082	4760431	+	1350	89	171	89	139
HIS92_RS24425	NZ_CP051858.1	4760450	4761346	+	897	184	296	91	208
HIS92_RS24430	NZ_CP051858.1	4761415	4762179	-	765	8	8	12	11
HIS92_RS24435	NZ_CP051858.1	4762319	4763539	+	1221	2	1	3	8
HIS92_RS24440	NZ_CP051858.1	4763574	4764728	+	1155	9	2	10	8
HIS92_RS24445	NZ_CP051858.1	4764873	4765409	+	537	18	29	9	26
HIS92_RS24450	NZ_CP051858.1	4765411	4766640	+	1230	37	40	25	63
HIS92_RS24455	NZ_CP051858.1	4766705	4767262	+	558	65	82	19	89
HIS92_RS24460	NZ_CP051858.1	4767363	4768310	+	948	207	239	110	272
HIS92_RS24465	NZ_CP051858.1	4768314	4769825	+	1512	427	412	172	457
HIS92_RS24470	NZ_CP051858.1	4770039	4771466	+	1428	283	351	80	253
HIS92_RS24475	NZ_CP051858.1	4771544	4771804	+	261	7	5	0	6
HIS92_RS24480	NZ_CP051858.1	4771910	4773727	+	1818	14	12	4	11
HIS92_RS24485	NZ_CP051858.1	4773717	4775567	+	1851	15	18	19	18
HIS92_RS24490	NZ_CP051858.1	4775844	4776440	+	597	97	74	19	70
HIS92_RS24495	NZ_CP051858.1	4776537	4777079	-	543	0	4	0	7
HIS92_RS24500	NZ_CP051858.1	4777434	4778789	+	1356	178	93	53	111
HIS92_RS24505	NZ_CP051858.1	4778922	4780346	+	1425	1060	1109	343	1029
HIS92_RS24510	NZ_CP051858.1	4780450	4780842	-	393	950	1347	454	1195
HIS92_RS24515	NZ_CP051858.1	4781095	4782213	+	1119	195	275	84	232
HIS92_RS24520	NZ_CP051858.1	4782247	4782996	-	750	5	6	3	8
HIS92_RS24525	NZ_CP051858.1	4783948	4785258	+	1311	0	0	0	0
HIS92_RS24530	NZ_CP051858.1	4785255	4785953	+	699	0	1	0	0
HIS92_RS24535	NZ_CP051858.1	4785938	4786600	+	663	0	0	0	0
HIS92_RS24540	NZ_CP051858.1	4786616	4787884	+	1269	1	10	0	8
HIS92_RS24545	NZ_CP051858.1	4787881	4788780	+	900	12	18	10	20
HIS92_RS24550	NZ_CP051858.1	4788924	4790309	+	1386	30	33	25	29
HIS92_RS24555	NZ_CP051858.1	4790520	4791941	+	1422	6	16	15	23
HIS92_RS24560	NZ_CP051858.1	4791938	4792210	+	273	10	7	4	3
HIS92_RS24565	NZ_CP051858.1	4792283	4792498	+	216	7	12	5	12
HIS92_RS24570	NZ_CP051858.1	4792748	4793410	+	663	1	2	0	0
HIS92_RS24575	NZ_CP051858.1	4793415	4793570	-	156	0	0	0	0
HIS92_RS24580	NZ_CP051858.1	4793720	4793899	+	180	0	0	2	1
HIS92_RS24585	NZ_CP051858.1	4794011	4794193	+	183	1	178	34	236
HIS92_RS24590	NZ_CP051858.1	4794193	4795014	+	822	290	430	120	557
HIS92_RS24595	NZ_CP051858.1	4794996	4795751	+	756	321	500	102	559
HIS92_RS24600	NZ_CP051858.1	4795829	4796464	+	636	111	101	19	117
HIS92_RS24605	NZ_CP051858.1	4796454	4797335	-	882	48	82	26	84
HIS92_RS24610	NZ_CP051858.1	4797689	4798003	-	315	1905	2076	2595	1887
HIS92_RS24615	NZ_CP051858.1	4798665	4798958	+	294	0	0	1	0
HIS92_RS24620	NZ_CP051858.1	4799102	4799353	+	252	3	2	1	0
HIS92_RS24625	NZ_CP051858.1	4799491	4800027	+	537	7	10	2	8
HIS92_RS24630	NZ_CP051858.1	4800181	4800756	+	576	2	2	4	1
HIS92_RS24635	NZ_CP051858.1	4801451	4801645	-	195	3	0	6	6
HIS92_RS24640	NZ_CP051858.1	4801911	4802501	+	591	8	6	6	4
HIS92_RS24645	NZ_CP051858.1	4802997	4803995	+	999	3	4	0	2
HIS92_RS24650	NZ_CP051858.1	4804192	4805043	+	852	508	711	77	465
HIS92_RS24655	NZ_CP051858.1	4805461	4805679	+	219	2	0	0	0
HIS92_RS24660	NZ_CP051858.1	4805924	4806330	+	407	2	1	2	1
HIS92_RS24665	NZ_CP051858.1	4806661	4806996	+	336	76	4	185	59
HIS92_RS24670	NZ_CP051858.1	4807205	4807420	-	216	2	0	2	0
HIS92_RS24675	NZ_CP051858.1	4807627	4807965	+	339	5	8	37	19
HIS92_RS24680	NZ_CP051858.1	4808007	4808208	+	202	32	11	2	3
HIS92_RS24685	NZ_CP051858.1	4808351	4809058	+	708	25	24	10	30
HIS92_RS24690	NZ_CP051858.1	4809200	4809874	+	675	8	2	1	0
HIS92_RS24695	NZ_CP051858.1	4809989	4810201	+	213	10	17	8	16
HIS92_RS24700	NZ_CP051858.1	4810266	4810475	-	210	0	0	3	0
HIS92_RS24705	NZ_CP051858.1	4810942	4813440	+	2499	1402	1525	343	1404
HIS92_RS24710	NZ_CP051858.1	4813834	4814115	-	282	2	0	15	0
HIS92_RS24715	NZ_CP051858.1	4814297	4815496	+	1200	10	7	2	15
HIS92_RS24720	NZ_CP051858.1	4815512	4815802	+	291	16	3	1	2
HIS92_RS24725	NZ_CP051858.1	4816198	4817319	+	1122	3	0	0	3
HIS92_RS24730	NZ_CP051858.1	4817418	4818854	+	1437	16	28	13	38
HIS92_RS24735	NZ_CP051858.1	4818873	4819781	+	909	26	14	9	5
HIS92_RS24740	NZ_CP051858.1	4819935	4821644	+	1710	26	55	4	46
HIS92_RS24745	NZ_CP051858.1	4821661	4822551	+	891	11	22	8	30
HIS92_RS24750	NZ_CP051858.1	4822574	4824034	+	1461	31	71	25	55
HIS92_RS24755	NZ_CP051858.1	4824106	4824738	-	633	28	50	19	55
HIS92_RS24760	NZ_CP051858.1	4824990	4826045	-	1056	116	163	68	179
HIS92_RS24765	NZ_CP051858.1	4826376	4826633	+	258	34	45	23	36
HIS92_RS24770	NZ_CP051858.1	4826818	4827057	+	240	10	62	23	48
HIS92_RS24775	NZ_CP051858.1	4827073	4828230	+	1158	219	270	84	254
HIS92_RS24780	NZ_CP051858.1	4828227	4831316	+	3090	484	660	206	601
HIS92_RS24785	NZ_CP051858.1	4831422	4831595	-	174	3	1	2	11
HIS92_RS24790	NZ_CP051858.1	4831931	4832230	+	300	168	125	74	191
HIS92_RS24795	NZ_CP051858.1	4832289	4832474	-	186	6	17	5	22
HIS92_RS24800	NZ_CP051858.1	4832941	4834143	+	1203	738	1625	314	985
HIS92_RS24805	NZ_CP051858.1	4834788	4835573	+	786	327	270	300	316
HIS92_RS24810	NZ_CP051858.1	4835599	4836798	+	1200	455	349	481	493
HIS92_RS24815	NZ_CP051858.1	4836811	4838427	+	1617	747	551	819	901
